Please select your gender.,Please enter your current age.,How long is the Korean language learning period?,Where did you learn Korean? (Multiple choices possible),"If you selected 'Self-study', how did you learn Korean? (Multiple selections possible)",Have you ever taken the TOPIK exam?,How many times did you take the exam in total?,What is the most recent TOPIK you took?,What is the most recent TOPIK grade you took?,What is your purpose for taking the exam? (Multiple choices possible),Have you ever seen past TOPIK exam questions?,How did you study the past exam questions?,exam_time_sufficiency,question_count_rating,"	question_diversity_rating",instruction_clarity_score,listening_appropriateness_score,reading_appropriateness_score,writing_appropriateness_score,speaking_assessment_score,Please feel free to write down any suggestions you have regarding the exam.,
female,28,more than 2 years,university,"Korean language learning books, Korean online content",there is,6,TOPIK PBT,TOPIK II,"Studying in Korea, verifying Korean language proficiency, interest in the Korean language and culture",,,,3,,3,,3,4,,"",
female,31,more than 2 years,university,Help from a Korean friend,there is,6,TOPIK PBT,TOPIK II,Study in Korea,,Online content,3,4,,3,,3,4,5,"",
female,26,more than 2 years,love of learning,,there is,3rd,TOPIK PBT,TOPIK II,Check your Korean skills,does not exist,,2,4,,4,3,3,3,,"",
female,20,more than 2 years,university,,there is,7,TOPIK PBT,TOPIK II,"Admission to Vietnamese universities, studying in Korea, verifying Korean language proficiency, interest in the Korean language and culture, employment",,,1,3,4,3,4,,4,3,".",
female,28,1 year to less than 1 year and 6 months,love of learning,Korean online content,does not exist,,,,,there is,TOPIK Homepage,2,,5,2,,,5,,"",
female,20,6 months to 1 year,"Universities, Korean Education Centers",,there is,99,TOPIK PBT,TOPIK II,"Vietnamese University Admission, Checking Korean Language Proficiency",,Online content,,3,4,3,3,3,3,4,"doesn't exist",
female,30,6 months to 1 year,Korean Education Center,Korean language learning book,there is,3,TOPIK PBT,TOPIK II,"Vietnamese University Admission, Checking Korean Language Proficiency",,,2,3,,4,3,,4,5,"",
female,24,more than 2 years,university,Korean language learning book,there is,More than 5 times,TOPIK PBT,TOPIK II,Check your Korean skills,,,,3,,3,3,3,3,3,"",
female,19,6 months to 1 year,"Universities, Korean Education Centers",Korean language learning book,does not exist,,,,,does not exist,,,,,,,,,,"",
female,21,more than 2 years,"Self-study, Korean Education Center","Korean language learning books, Korean online content",does not exist,,,,,does not exist,,,,,,,,,,"",
female,36,1 year to less than 1 year and 6 months,university,,there is,It is number 5.,TOPIK PBT,TOPIK I,"Studying in Korea, verifying Korean language proficiency, interest in the Korean language and culture",,,1,,5,,4,5,1,5,"",
female,21,1 year to less than 1 year and 6 months,middle school,"Korean language learning books, Korean online content, Korean language learning applications",does not exist,,,,,there is,"Korean language learning books, online content",2,3,4,3,3,3,3,3,"",
female,23,more than 2 years," Self-study, Korean Education Center, YouTube",,does not exist,,,,,,,3,3,4,3,4,1,5,1,"The listening and reading tests have a large number of questions, and since the topics of each question are different, it can be difficult to keep up if you are not familiar with the question types in advance and the breaks in between are short.",
female,23,1 year to less than 1 year and 6 months,"Self-study, Korean Education Center",,there is,3,TOPIK PBT,TOPIK II,"Studying in Korea, Checking Korean Language Skills",,,2,3,,4,3,4,4,4,"",
female,24,6 months to 1 year," Korean Education Center,","Korean language learning books, Korean online content",there is,2,TOPIK PBT,TOPIK II,"Admission to Vietnamese universities, studying in Korea, verifying Korean language proficiency, interest in the Korean language and culture, employment",,,1,5,5,5,5,,2,2,"",
female,21,1 year 6 months to less than 2 years,middle school,Korean language learning book,does not exist,,,,,does not exist,,,,,,,,,,"",
female,28,1 year 6 months to less than 2 years,"Universities, Korean Education Centers",,there is,10,TOPIK PBT,TOPIK II,"Studying in Korea, Checking Korean Language Skills",,,2,4,3,4,4,5,,,"I wish there were more exams in a year.",
female,25,more than 2 years,university,"Korean language learning books, Korean online content",does not exist,,,,,does not exist,,,,,,,,,,"",
female,34,Less than 6 months,university,"Korean language learning books, help from a Korean friend",there is,Number 4,TOPIK PBT,TOPIK II,"Studying in Korea, Checking Korean Language Skills",,,,4,3,3,4,3,3,4,"No questions",
female,20,1 year 6 months to less than 2 years," Korean Education Center,",,does not exist,,,,,,,3,4,4,1,1,,4,3,"",
male,21,Less than 6 months,university,Korean language learning book,does not exist,,,,,does not exist,,,,,,,,,,"",
female,21,1 year 6 months to less than 2 years,Korean Education Center,Korean language learning book,does not exist,,,,,there is,"TOPIK website, Korean language learning books",3,,,4,,3,,3,"",
female,20,more than 2 years,Korean Education Center,Korean online content,there is,1,TOPIK PBT,TOPIK II,"Studying in Korea, verifying Korean language skills, employment",,,4,4,3,4,,1,,,"",
female,23,6 months to 1 year,"Self-study, university, Korean Education Center",Korean language learning book,does not exist,,,,,does not exist,,,,,,,,,,"",
female,29,Less than 6 months,Korean Education Center,Korean language learning application,does not exist,,,,,there is,"Korean language learning books, Korean language learning apps, online content",3,4,3,4,4,4,5,2,"",
female,23,6 months to 1 year," Self-study, Korean Education Center, YouTube","Korean language learning books, Korean online content",does not exist,,,,,,,,5,,4,4,1,,2,"The exam venues are inconvenient these days, so I would appreciate it if you could make it a bit more comfortable.",
female,30,more than 2 years,Korean Education Center,Korean language learning book,does not exist,,,,,does not exist,,,,,,,,,,"",
female,29,1 year 6 months to less than 2 years,love of learning,Korean online content,does not exist,,,,,,,2,5,,3,,1,,4,"",
female,27,Less than 6 months,love of learning,,there is,1,TOPIK PBT,TOPIK II,Study in Korea,,,3,3,4,,3,3,3,,"",
female,27,more than 2 years,university,Help from a Korean friend,there is,Number 2,TOPIK PBT,TOPIK II,"Studying in Korea, verifying Korean language skills, employment",,,3,,4,3,4,3,3,3,,
female,21,more than 2 years,university,,does not exist,,,,,,,2,,4,4,,4,4,4,"",
female,23,more than 2 years,"Self-study, Korean Education Center, Sejong Institute",,there is,5,TOPIK PBT,TOPIK II,Check your Korean skills,,,,5,,5,,4,,,"",
female,43,6 months to 1 year,university,Korean language learning book,there is,2,TOPIK PBT,TOPIK II,Employment,,,4,3,3,3,5,3,3,,"",
male,24,6 months to 1 year,Korean Education Center,,there is,10,TOPIK PBT,TOPIK II,Check your Korean skills,,,2,3,3,1,,2,5,1,"doesn't exist",
female,24,more than 2 years,university,,there is,10,TOPIK IBT,TOPIK II,Check your Korean skills,,,2,3,3,4,4,,3,2,"",
female,28,1 year to less than 1 year and 6 months,university,"Korean language learning books, Korean online content, Korean language learning applications",there is,99,TOPIK PBT,TOPIK II,Check your Korean skills,,,1,4,3,,5,4,3,4,"",
male,25,1 year 6 months to less than 2 years,"Universities, Korean Education Centers",Korean language learning book,does not exist,,,,,there is,"Online content, help from a Korean friend",3,5,3,1,,,2,,"",
female,25,1 year 6 months to less than 2 years,"Self-study, Korean Education Center","Korean language learning books, Korean online content",there is,3rd,TOPIK PBT,TOPIK I,"Studying in Korea, Checking Korean Language Skills",,,4,3,,,3,5,2,2,"",
male,21,Less than 6 months,"Self-study, Korean Education Center, Sejong Institute",Korean language learning application,does not exist,,,,,there is,"Korean language learning books, Korean language learning apps, online content",,3,4,,,,2,4,"",
female,24,more than 2 years,"Self-study, Korean Education Center","Korean language learning books, Korean online content",there is,Number 2,TOPIK PBT,TOPIK II,"Studying in Korea, verifying Korean language skills, employment",,,3,1,3,,3,,,3,"",
female,29,more than 2 years,high school,,there is,6,TOPIK PBT,TOPIK II,Study in Korea,,,2,4,,4,,3,3,1,"",
female,20,1 year to less than 1 year and 6 months,"Universities, Korean Education Centers",,there is,4,TOPIK PBT,TOPIK II,Check your Korean skills,,,,3,5,4,,4,3,3,"",
female,25,1 year 6 months to less than 2 years,"Self-study, Korean Education Center, Sejong Institute","Korean language learning books, help from a Korean friend",does not exist,,,,,there is,Online content,2,4,5,5,4,2,2,5,"",
female,22,1 year 6 months to less than 2 years,love of learning,"Korean language learning books, Korean online content",does not exist,,,,,there is,"Online content, help from a Korean friend",3,3,4,3,,3,3,3,"",
female,26,more than 2 years,"Universities, Korean Education Centers, Sejong Institute","Korean language learning books, Korean language learning applications",does not exist,,,,,does not exist,,,,,,,,,,"",
male,39,more than 2 years,Korean Education Center,,there is,10,TOPIK PBT,TOPIK I,"Studying in Korea, verifying Korean language skills, employment",,,,,4,3,4,3,4,1,"",
female,21,1 year to less than 1 year and 6 months,"Self-taught, university","Korean language learning books, Korean online content",does not exist,,,,,does not exist,,,,,,,,,,"",
female,26,1 year 6 months to less than 2 years,university,,does not exist,,,,,there is,"Online content, help from a Korean friend",3,,4,4,1,5,5,3,"",
female,26,more than 2 years,"Self-study, Korean Education Center",,there is,1,TOPIK PBT,TOPIK I,Check your Korean skills,,,3,3,5,,,3,3,,"",
female,35,1 year to less than 1 year and 6 months,Korean Education Center,"Korean language learning books, Korean language learning applications",there is,1,TOPIK PBT,TOPIK II,"Studying in Korea, Checking Korean Language Skills",,,4,3,,3,,,3,,".",
female,25,1 year to less than 1 year and 6 months,"Universities, Korean Education Centers","Korean language learning books, help from Korean friends, online Korean content, Korean language learning applications",there is,More than 10 times,TOPIK PBT,TOPIK I,"Studying in Korea, Checking Korean Language Skills",,,2,,4,,5,5,,4,"I wish there were more exams in a year.",
female,25,6 months to 1 year,"Universities, Korean Education Centers, Sejong Institute","Korean language learning books, help from Korean friends, online Korean content, Korean language learning applications",there is,Number 2,TOPIK PBT,TOPIK I,Study in Korea,,,,3,2,3,4,4,3,3,"",
male,24,1 year to less than 1 year and 6 months,"Universities, Korean Education Centers",Korean language learning book,there is,1,TOPIK PBT,TOPIK II,"Studying in Korea, verifying Korean language skills, employment",,,2,4,5,3,,,4,,"",
female,27,more than 2 years,university,,there is,No. 1,TOPIK PBT,TOPIK II,Check your Korean skills,,,,3,4,3,3,5,,,"",
male,28,more than 2 years,university,Korean language learning book,there is,10,TOPIK PBT,TOPIK II,"Vietnamese University Admission, Checking Korean Language Proficiency",,,3,3,2,1,5,3,4,2,"",
female,34,more than 2 years,"Universities, Korean Education Centers",,there is,3,TOPIK PBT,TOPIK II,Check your Korean skills,,,2,4,5,4,1,5,4,5,"doesn't exist",
female,33,6 months to 1 year,university,,there is,Number 4,TOPIK PBT,TOPIK II,"Studying in Korea, Checking Korean Language Skills",,,4,3,5,,4,5,,3,"doesn't exist",
female,29,more than 2 years,Korean Education Center,"Korean language learning books, Korean online content, Korean language learning applications",does not exist,,,,,there is,"Online content, help from a Korean friend",,3,3,4,5,,4,3,"",
female,23,Less than 6 months,"Self-study, Korean Education Center, Sejong Institute",,does not exist,,,,,does not exist,,,,,,,,,,"",
female,44,more than 2 years,university,"Korean language learning books, Korean language learning applications",there is,I took the exam twice.,TOPIK PBT,TOPIK II,"Vietnamese university admission, studying in Korea, verifying Korean language skills",,,,4,3,5,3,3,,5,"",
female,23,1 year to less than 1 year and 6 months,"Self-study, Korean Education Center","Korean language learning books, help from Korean friends, online Korean content, Korean language learning applications",does not exist,,,,,there is,"TOPIK website, Korean language learning books",5,3,,4,4,3,4,4,"",
male,31,more than 2 years,university,"Korean language learning books, Korean online content, Korean language learning applications",there is,many,TOPIK PBT,TOPIK II,"Checking Korean language proficiency, interest in the Korean language and culture",,,2,3,,3,3,,4,,"",
male,26,more than 2 years,Korean Education Center,Korean online content,there is,2,TOPIK PBT,TOPIK II,Study in Korea,,,3,,5,4,5,3,4,5,"",
female,28,more than 2 years,Korean Education Center,Korean language learning application,there is,1,TOPIK PBT,TOPIK II,"Studying in Korea, Checking Korean Language Skills",does not exist,,3,4,3,3,3,4,5,4,"",
female,21,more than 2 years,"Self-study, Korean Education Center, Sejong Institute",Korean language learning book,there is,1,TOPIK PBT,TOPIK II,Check your Korean skills,,,2,3,4,4,5,,4,4,"",
